"Category","lastname","FirstName","id","Phone","Address1","city","state","Zip","CSZ","Email","entrydate","productid","lastresult","clq_id","cqd_id","dsp_id","src_id","sds_id","brn_id","PromoterName","SourceSubDescr","lr","dspdescr","NumDials","NumSuperseded","LastCallDescr","GSA","NetAmount","ApptDate","JobStatus","FullName","SDate","EDate","xsrc_id","xbrn_id","xSourceSubDescr","xPromoter","CurrentDateTime","UseColor","xGrade"
"Out-of-Area","","","397557","(555)555-0076","","","","",",","","2/3/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","21","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397558","","","","","",",","","2/3/2026","","AM","1","26","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","16","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0078","397559","(555)555-0078","","","","",",","","2/3/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0079","397573","(555)555-0079","","","","",",","","2/3/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0080","397610","(555)555-0080","","","","",",","","2/3/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0081","397611","(555)555-0081","","","","",",","","2/3/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","24","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0082","397612","(555)555-0082","","","","",",","","2/3/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","10","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397675","(555)555-0083","","","","",",","","2/3/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","29","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0084","397676","(555)555-0084","","","","",",","","2/3/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397729","(555)555-0085","","","","",",","","2/3/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","27","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0086","Given0086","397347","(555)555-0086","","City0014","FL","32141","City0014, FL  32141","person0086@example.com","2/3/2026","Win","NA","0","0","Data","Internet","Nash","","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","28","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0087","Given0087","397633","(555)555-0087","","City0003","FL","32909","City0003, FL  32909","person0087@example.com","2/3/2026","","OOA","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","OOA","Data-Data Only - No Appt","5","0","Out of Area","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0088","Given0088","350850","(555)555-0088","188 Example St","City0015","FL","33909","City0015, FL  33909","person0088@example.com","2/3/2026","","DNC","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","DNC","Data-Data Only - No Appt","3","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0089","Given0089","397536","(555)555-0089","189 Example St","City0016","FL","32408","City0016, FL  32408","","2/3/2026","","","0","0","Data","Affiliates","Nash","","Affiliate, LeadPilot","LeadPilot","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0090","Given0090","397728","(555)555-0090","190 Example St","City0012","FL","34949","City0012, FL  34949","person0090@example.com","2/3/2026","Win","COMP","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","COMP","Data-Data Only - No Appt","22","0","Bought Competition","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0091","Given0091","397623","(555)555-0091","","City0017","FL","32440","City0017, FL  32440","person0091@example.com","2/3/2026","","AM","0","0","Data","Internet","","","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","31","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0092","Given0092","352049","(555)555-0092","192 Example St","City0018","FL","34207","City0018, FL  34207","person0092@example.com","2/3/2026","","","0","0","Data","Iheart","","","","Simpletext","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0093","Given0093","397547","(555)555-0093","","","","32327",",     32327","person0093@example.com","2/3/2026","","HU","0","0","Data","Website","","","Internet, Socius Marketing","Google","HU","Data-Data Only - No Appt","4","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0094","Given0094","397499","","194 Example St","City0019","FL","32828","City0019, FL  32828","","2/3/2026","Roof","","4","","CXL","Affiliates","ORL","","Affiliate, LeadPilot","LeadPilot","","CXL-Cancelled Appointment","0","0","","0.0000","0.0000","2/4/2026 10:00:00 AM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0095","Given0095","397394","","","","nu","",", nu","person0095@example.com","2/3/2026","","","1","26","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0096","Given0096","397433","","","","nu","",", nu","person0096@example.com","2/3/2026","","","1","26","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0097","Given0097","397602","(555)555-0097","","","nu","",", nu","","2/3/2026","","AM","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","AM","Data-Data Only - No Appt","24","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0098","Given0098","397707","(555)555-0098","","","nu","",", nu","","2/3/2026","","","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0099","Given0099","397685","(555)555-0099","","","nu","",", nu","person0099@example.com","2/3/2026","","AM","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","AM","Data-Data Only - No Appt","27","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","Surname0100","Given0100","397489","(555)555-0100","","","","",",","person0100@example.com","2/3/2026","","RMH","0","0","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","RMH","Data-Data Only - No Appt","2","1","Renter/Mobile Home","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0101","Given0101","397357","","","","","",",","person0101@example.com","2/3/2026","","","1","26","Data","Internet","","","Internet, Chat (REECE WEBSITE)","Chat (REECE WEBSITE)","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0102","Given0102","397507","","202 Example St","City0020","FL","33569","City0020, FL  33569","","2/3/2026","Roof","","4","","CXL","Affiliates","STPET","","Affiliate, LeadPilot","LeadPilot","","CXL-Cancelled Appointment","0","0","","0.0000","0.0000","2/4/2026 2:00:00 PM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0103","Given0103","378202","(555)555-0103","203 Example St","City0018","FL","34212","City0018, FL  34212","person0103@example.com","2/3/2026","","NA","1","26","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","38","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","Surname0104","Given0104","397596","(555)555-0104","204 Example St","City0021","FL","32620","City0022, FL  32620","","2/3/2026","Win","NA","0","0","CXL","Affiliates","","","Affiliate, MVP Marketing","MVP Marketing","NA","CXL-Cancelled Appointment","7","0","No Answer","0.0000","0.0000","2/4/2026 2:00:00 AM","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397969","(555)555-0105","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","25","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397973","(555)555-0106","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","21","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397973","(555)555-0107","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","21","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397985","(555)555-0108","","","","",",","","2/4/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","3","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0109","397989","(555)555-0109","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397996","(555)555-0110","","","","",",","","2/4/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","8","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0111","397997","(555)555-0111","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397998","(555)555-0112","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","25","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0113","397999","(555)555-0113","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398000","(555)555-0114","","","","",",","","2/4/2026","","BD","0","0","Data","Iheart","","","","Simpletext","BD","Data-Data Only - No Appt","16","0","Bad Data","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0115","398001","(555)555-0115","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","36","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398002","(555)555-0116","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","31","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398003","(555)555-0117","","","","",",","","2/4/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","8","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398004","(555)555-0118","","","","",",","","2/4/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","24","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398005","(555)555-0119","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398006","(555)555-0120","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0121","398007","(555)555-0121","","","","",",","","2/4/2026","","OS","0","0","Data","Iheart","","","","Simpletext","OS","Data-Data Only - No Appt","27","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Superseded","","","398009","(555)555-0122","","","","",",","","2/4/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","29","1","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398010","(555)555-0123","","","","",",","","2/4/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","9","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0124","398011","(555)555-0124","","","","",",","","2/4/2026","Win","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","36","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0125","398012","(555)555-0125","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","24","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0126","398013","(555)555-0126","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0127","398014","(555)555-0127","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398015","(555)555-0128","","","","",",","","2/4/2026","","NI","0","0","Data","Iheart","","","","Simpletext","NI","Data-Data Only - No Appt","2","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0129","398016","(555)555-0129","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","28","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398017","(555)555-0130","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","32","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398018","(555)555-0131","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398020","(555)555-0132","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398026","(555)555-0133","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","30","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0134","398035","(555)555-0134","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398036","(555)555-0135","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","31","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0136","398039","(555)555-0136","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0137","398039","(555)555-0137","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0138","398042","(555)555-0138","","","","",",","","2/4/2026","","NI","0","0","Data","Internet","Nash","","Internet, Googgle PPC Windows","Google PPC Windows","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398043","(555)555-0139","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","29","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0140","398114","(555)555-0140","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","31","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","398180","(555)555-0141","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","7","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397743","(555)555-0142","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","36","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0143","397744","(555)555-0143","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","33","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0144","397740","(555)555-0144","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","34","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397760","(555)555-0145","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","36","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0146","397789","(555)555-0146","","","","",",","","2/4/2026","","DNC","0","0","Data","Internet","Nash","","Internet, Google PPC Roof","Google PPC Roofs","DNC","Data-Data Only - No Appt","1","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0147","397804","(555)555-0147","","","","",",","","2/4/2026","","DNC","0","0","Data","Internet","Nash","","Internet, Googgle PPC Windows","Google PPC Windows","DNC","Data-Data Only - No Appt","1","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397808","(555)555-0148","","","","",",","","2/4/2026","","HU","0","0","Data","Internet","Nash","","Internet, Googgle PPC Windows","Google PPC Windows","HU","Data-Data Only - No Appt","14","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397817","(555)555-0149","","","","",",","","2/4/2026","","DNC","0","0","Data","Iheart","","","","Simpletext","DNC","Data-Data Only - No Appt","5","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397825","(555)555-0150","","","","",",","","2/4/2026","","AM","0","0","Data","Iheart","","","","Simpletext","AM","Data-Data Only - No Appt","34","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0151","397826","(555)555-0151","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","37","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0152","397832","(555)555-0152","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","35","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","","397860","(555)555-0153","","","","",",","","2/4/2026","","OS","0","0","Data","Iheart","","","","Simpletext","OS","Data-Data Only - No Appt","13","0","Can't Do Project","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
"Out-of-Area","","Given0154","397935","(555)555-0154","","","","",",","","2/4/2026","","NA","0","0","Data","Iheart","","","","Simpletext","NA","Data-Data Only - No Appt","20","0","No Answer","0.0000","0.0000","","","Dana Whitfield","2/1/2026","2/28/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:58 PM","True","ALL"
