"id","District","Market","custname","city","ContractDate","grossamount","job_id","contractid","ProductID","ProductID2","ProductID3","ProductID4","Status","Subsourcedescr","TotalDue","Phone","Email","MostRecentNoteHOA","FinanceSource1","FinanceSource2","FinanceSource3","fullname","SDate","EDate","xjbs_id","CurrentDateTime","UseColor"
"405200","BOCA","BOCA","Surname0085, Given0085","City0049","03/06/26","28282","56969","34791","SGD","","","","Cancelled","Lead Gurus","0.0000","(555)555-0085","person0085@example.com","03/09/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx X/X xx xxxxxx xxxxxx
Xxxxx Xxxxxxxx xxxxxx xxxx xxx xxxxxxxxx xx xxxx xx Xxxxxxxxx xx xxx Xxxxxxxxxxx Xxxxxx (X/X) xx xxx Xxxxxxxxxxx xx Xxxxxxxxx. 
","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408572","STPET","STPET","Surname0086, Given0086","City0045","03/06/26","35700","56970","34837","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0086","person0086@example.com","04/24/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"82691","BOCA","BOCA","Surname0087, Given0087","City0013","03/06/26","41500","56971","34792","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0087","person0087@example.com","03/09/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx
XXX xxxxxxxx
Xxxxxxx Xxxxxxx XXX
***XXX XXXX XXXXX XX XXXXXXXXX***","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407615","LAKE","LAKE","Surname0088, Given0088","City0011","03/06/26","11875","56991","34812","Win","","","","Cancelled By Mgt","Lead Gurus","0.0000","(555)555-0088","person0088@example.com","04/14/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"175861","SAR","SAR","Surname0089, Given0089","City0027","03/07/26","16254","56972","34838","Win","","","","Paid In Full","Billboard","0.0000","(555)555-0089","person0089@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"146938","FTMYR","FTMYR","Surname0090, Given0090","City0050","03/07/26","19970","56973","34801","Door","","","","Paid In Full","Canvass","0.0000","(555)555-0090","person0090@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408800","FTMYR","FTMYR","Surname0091, Given0091","City0014","03/07/26","4750","56974","34808","Win","","","","Paid In Full","Self Generated","0.0000","(555)555-0091","person0091@example.com","03/09/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"398287","FTMYR","FTMYR","Surname0092, Given0092","City0019","03/07/26","9220","56975","34800","Win","","","","Paid In Full","MVP Marketing","0.0000","(555)555-0092","person0092@example.com","03/09/2026 - Xxxxx, Xxxxxxx - Xxxxxxx Xxxx Xxxxxxxxxxx xxxx xxx xxxxxxx xxxxxxxx xxx xxxx xxx xxxx xxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408030","SAR","SAR","Surname0093, Given0093","City0008","03/07/26","20500","56976","34839","Win","","","","Paid In Full","Lead Gurus","68","(555)555-0093","person0093@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"404549","FTLAU","FTLAU","Surname0094, Given0094","City0051","03/07/26","48000","56977","34793","Win","","","","PIF Survey Ready","Google Organic","0.0000","(555)555-0094","person0094@example.com","03/30/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx xxxxx xxxxxxxx/xxxxxxxx

Xxxxxx xx Xxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"401452","JAX","JAX","Surname0095, Given0095","City0052","03/07/26","5961","56979","34790","Win","","","","Paid In Full","Modernize","0.0000","(555)555-0095","person0095@example.com","","Arlington","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408610","SAR","SAR","Surname0096, Given0096","City0036","03/07/26","49999","56980","34841","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0096","person0096@example.com","04/17/2026 - Xxxxxx, Xxxxxxx - Xxxxxx xxx xxxx xxxx xx xxx XXX xxx xxxxx xxxxxxx.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408433","BOCA","BOCA","Surname0097, Given0097","City0020","03/07/26","35500","56981","34794","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0097","person0097@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"325762","FTMYR","FTMYR","Surname0098, Given0098","City0000","03/07/26","12500","56982","34809","Win","","","","Cancelled","Google Organic","0.0000","(555)555-0098","person0098@example.com","03/11/2026 - Xxxxx, Xxxxxxx - Xxxxxxx xxxxx xxx xxx xx xxxxxx, xxx'x xxxxx XXX xxxxxxxxxxx xxxxx xxxx xxx xxxxxxx xxx XX xxx xxx xxxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407218","STPET","STPET","Surname0099, Given0099","City0053","03/07/26","18565","56983","34842","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0099","person0099@example.com","03/16/2026 - Xxxxxx, Xxxxxxx - XXX XXXXXXX;  
Xxxxxxxx Xxxxxx (Xxxxxx Xxxxxxxxxx) 
Xxxxx, Xx xxxxxxxxxx xxxx xxxxx xxx xxx xxxxxxxxxxx xx xxxxxx.   Xxxx xxxxxxx xxx xxxx xxxxxxxx xx x Xxxxxx Xxxxxxxxxx xxx xxxx xxxxxxx xxx xx xxxxx xx xxxxx. Xx Xxxxxx, xx xxxxxxx xxx xxxxx xx xxxxx xxx xxxxxxxxxxx.

","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"379688","FTMYR","FTMYR","Surname0100, Given0100","City0040","03/07/26","7990","56984","34803","Door","","","","Paid In Full","Previous Customer","0.0000","(555)555-0100","person0100@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"405589","JAX","JAX","Surname0101, Given0101","City0022","03/07/26","15212","56985","34788","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0101","person0101@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406927","FTMYR","FTMYR","Surname0102, Given0102","City0054","03/07/26","25870","56986","34810","Win","","","","Dead Deal","Lead Gurus","0.0000","(555)555-0102","person0102@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406673","SAR","SAR","Surname0103, Given0103","City0035","03/07/26","16900","56988","34823","Win","","","","Paid In Full","Venice Home Show","0.0000","(555)555-0103","person0103@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408908","BOCA","BOCA","Surname0104, Given0104","City0055","03/07/26","12564","56989","34796","Win","","","","Dead Deal","Modernize","0.0000","(555)555-0104","person0104@example.com","03/09/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx
XXX xxxxxxxx
Xxxxxxxxx Xxxx XXX
x/x XXX Xxxxxxxxxx
2950 X Xxx Xx
 Xxxxxxxxxx, XX 33467
 (561) 641-1016
xxxx@xxxxxxxxxxxxx.xxx

XXX xxxxxxxx
Xxxxxx xx Xxxxxx","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"269933","FTMYR","FTMYR","Surname0105, Given0105","City0000","03/07/26","14662","56990","34805","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0105","person0105@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407461","STPET","STPET","Surname0106, Given0106","City0037","03/07/26","15686","56992","34843","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0106","person0106@example.com","04/24/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408950","FTMYR","FTMYR","Surname0107, Given0107","City0056","03/07/26","58541","56993","34807","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0107","person0107@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408897","STPET","STPET","Surname0108, Given0108","City0043","03/07/26","6250","56994","34844","SGD","","","","Paid In Full","Canvass","0.0000","(555)555-0108","person0108@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407606","STPET","STPET","Surname0109, Given0109","City0010","03/07/26","11800","56995","34845","Win","","","","Cancelled","Canvass","0.0000","(555)555-0109","person0109@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"254936","BOCA","BOCA","Surname0110, Given0110","City0020","03/07/26","61222","56996","34795","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0110","person0110@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408152","JAX","JAX","Surname0111, Given0111","City0022","03/07/26","13285","56997","34789","Win","","","","Credit Decline","Contractor Appointment-West","0.0000","(555)555-0111","person0111@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"199799","SAR","SAR","Surname0112, Given0112","City0027","03/07/26","0.0000","56999","NEW","Win","","","","Credit Decline","Modernize","0.0000","(555)555-0112","person0112@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"402882","ORL","ORL","Surname0113, Given0113","City0057","03/08/26","25584","57000","34804","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0113","person0113@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"405314","FTMYR","FTMYR","Surname0114, Given0114","City0026","03/08/26","20000","57001","34811","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0114","person0114@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408883","LAKE","LAKE","Surname0115, Given0115","City0011","03/08/26","40000","57002","34830","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0115","person0115@example.com","04/16/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408890","STPET","STPET","Surname0116, Given0116","City0043","03/08/26","4500","57003","34846","Win","","","","Cancelled","Canvass","0.0000","(555)555-0116","person0116@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"390978","LAKE","LAKE","Surname0117, Given0117","City0058","03/08/26","10500","57004","34829","Win","","","","Cancelled","MVP Marketing","0.0000","(555)555-0117","person0117@example.com","03/10/2026 - Xxxxxx, Xxxxxxx - Xxxxxxxxx'x/Xxxxxxxxxx Xxxxxxxxxxx XXX/Xxxxxxxxxx Xxxxxxxxxxx Xxxxxxxx
Xxxx Xxxxxxxxxx Xxxxxxxxx Xxxxxxxxxxx
Xxxxxxx Xxxxxx Xxxxxxx Xxx
Xxxxxxx 1512 Xxxxxxxxx Xxxx - Xxxxxxxxx, XX 33837
Xxxxx (407)705-2190 Xxx 427
Xxxxx Xxxx@xxxxxxxxxxxxxxxxx.xxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408905","FTMYR","FTMYR","Surname0118, Given0118","City0014","03/08/26","16037","57005","34813","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0118","person0118@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408386","ORL","ORL","Surname0119, Given0119","City0003","03/09/26","10000","57006","34827","Win","","","","Paid In Full","MyHomePros","0.0000","(555)555-0119","person0119@example.com","05/13/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407124","FTMYR","FTMYR","Surname0120, Given0120","City0000","03/09/26","16590","57007","34814","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0120","person0120@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"405507","ORL","ORL","Surname0121, Given0121","City0059","03/09/26","20974","57008","34833","Win","","","","Credit Decline","Google PPC Windows","0.0000","(555)555-0121","person0121@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408870","FTMYR","FTMYR","Surname0122, Given0122","City0014","03/09/26","10000","57009","34816","Win","","","","Product Received","The Fort Myers Home Show","5000","(555)555-0122","person0122@example.com","03/26/2026 - Xxxxx, Xxxxxxx - Xxxxxxxx xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"211109","LAKE","LAKE","Surname0123, Given0123","City0060","03/09/26","8716","57010","34831","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0123","person0123@example.com","04/10/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409104","FTMYR","FTMYR","Surname0124, Given0124","City0026","03/09/26","9747","57011","34821","Door","","","","Credit Decline","Self Generated","0.0000","(555)555-0124","person0124@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"401747","FTMYR","FTMYR","Surname0125, Given0125","City0061","03/09/26","20090","57012","34822","Win","","","","Paid In Full","20th Annual Coconut Point Art Festival","0.0000","(555)555-0125","person0125@example.com","04/06/2026 - Xxxxx, Xxxxxxx - Xxxxxx XXX xx xxx xx xxxxxx, xx xxxxxx, xxxx XX","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"264921","FTMYR","FTMYR","Surname0126, Given0126","City0026","03/09/26","7200","57013","34825","Win","","","","Cancelled","Contractor Appointment Rev Share","0.0000","(555)555-0126","person0126@example.com","03/09/2026 - Xxxxx, Xxxxxxx - Xx XXX xxxx xx xxxxxxxx, xxxxxxx xxxxxxxxxxxxxxx@xxxxx.xxx xx xxxxx xx xxxx xxxxxx xxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408594","STPET","STPET","Surname0127, Given0127","City0007","03/09/26","12000","57014","34873","Win","","","","Dead Deal","Canvass","0.0000","(555)555-0127","person0127@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409482","STPET","STPET","Surname0128, Given0128","City0062","03/09/26","5685","57015","34872","Win","","","","Paid In Full","Self Generated","0.0000","(555)555-0128","person0128@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408324","SAR","SAR","Surname0129, Given0129","City0027","03/09/26","36000","57016","34877","Win","","","","Cancelled","Lead Gurus","0.0000","(555)555-0129","","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"377731","SAR","SAR","Surname0130, Given0130","City0063","03/09/26","30449","57017","34875","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0130","person0130@example.com","05/01/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"392487","STPET","STPET","Surname0131, Given0131","City0064","03/09/26","9850","57018","34878","","","","","Paid In Full","Previous Customer","0.0000","(555)555-0131","person0131@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"254317","SAR","SAR","Surname0132, Given0132","City0008","03/09/26","19341","57019","34876","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0132","person0132@example.com","04/23/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"143895","STPET","STPET","Surname0133, Given0133","City0038","03/09/26","5400","57020","34871","Door","","","","Paid In Full","Previous Customer","0.0000","(555)555-0133","person0133@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406635","ORL","ORL","Surname0134, Given0134","City0065","03/09/26","34303","57021","34832","Win","","","","Cancelled","Modernize","0.0000","(555)555-0134","person0134@example.com","03/12/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx:
Xxxxx xxx xxx xxxxxxxxxx Xxxx & Xxxxxxxxxx. Xxxx xxxxx xxx xxxx xxxxxxxx xxx xx xxxxx xxxxxxxx xx xxx Xxxx & Xxxxxxxxxx xxxxxxx xxxx. Xx xxxx xxxxxx xxxx xxxxx xx xxx xxxxxxxxxxx xxxxx xxx xxxxxxx xx xxxxxxx xx xxxxxxxx.","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408058","BOCA","BOCA","Surname0135, Given0135","City0066","03/09/26","41488","57022","34826","Win","","","","Started","Reece ChatBot","20000","(555)555-0135","person0135@example.com","05/04/2026 - Xxxxx, Xxxxx - XXX xxxxxxxx xxxxxxxx/xxxxxxxx

Xxxxxx xx Xxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"366702","STPET","STPET","Surname0136, Given0136","City0043","03/10/26","12692","57023","35022","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0136","person0136@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408654","FTMYR","FTMYR","Surname0137, Given0137","City0067","03/10/26","30605","57024","34834","Win","","","","Scheduled","Modernize","30604","(555)555-0137","person0137@example.com","03/12/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxx: Xxxx (239)444-2355

Xxx Xxxx, xx xxxxxx xxxxxx xxx xxxxxxxxxxx, xx xxx xx xx xxx XX xxxxxxx xxx xxxxxx. XXX xxxx xxxxxxx xx xxxxx xxx, xx xxxx xx xxxxx xx xxxx xxx xxxx xxxxxx xxx xxxxxxxxxxx xxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409550","FTMYR","FTMYR","Surname0138, Given0138","City0014","03/10/26","102084","57025","34835","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0138","person0138@example.com","04/13/2026 - Xxxxx, Xxxxxxx - XXX xxxxxxxx xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"408958","ORL","ORL","Surname0139, Given0139","City0060","03/10/26","6403","57026","34858","Win","","","","Dead Deal","Lead Gurus","0.0000","(555)555-0139","person0139@example.com","","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409657","STPET","STPET","Surname0140, Given0140","City0043","03/10/26","17522","57028","34880","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0140","person0140@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"97833","STPET","STPET","Surname0141, Given0141","City0068","03/10/26","9000","57029","34874","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0141","","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"164294","FTMYR","FTMYR","Surname0142, Given0142","City0026","03/10/26","11571","57030","34848","Win","","","","Credit Decline","Lead Gurus","0.0000","(555)555-0142","person0142@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406901","FTMYR","FTMYR","Surname0143, Given0143","City0016","03/10/26","13000","57031","34847","Win","","","","Paid In Full","Lead Gurus","0.0000","(555)555-0143","person0143@example.com","03/24/2026 - Xxxxx, Xxxxxxx - Xxxxxxxx xxxxxx xxxxxxxx","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"403195","ORL","ORL","Surname0144, Given0144","City0060","03/10/26","25621","57032","34862","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0144","person0144@example.com","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"194715","FTMYR","FTMYR","Surname0145, Given0145","City0000","03/10/26","24500","57033","34850","Win","","","","Cancelled","Canvass","0.0000","(555)555-0145","person0145@example.com","","Credit Card","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409744","STPET","STPET","Surname0146, Given0146","City0069","03/10/26","21857","57034","34881","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0146","person0146@example.com","03/16/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx 03/14/26**","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"406833","SAR","SAR","Surname0147, Given0147","City0036","03/10/26","10890","57035","34856","Win","","","","Cancelled","Venice Home Show","0.0000","(555)555-0147","","","WaterCress","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409703","STPET","STPET","Surname0148, Given0148","City0043","03/10/26","15500","57036","34890","SGD","","","","Paid In Full","Trucks","0.0000","(555)555-0148","person0148@example.com","03/30/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409463","SAR","SAR","Surname0149, Given0149","City0070","03/10/26","12327","57037","34893","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0149","person0149@example.com","04/23/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409758","SAR","SAR","Surname0150, Given0150","City0008","03/10/26","11874","57038","34855","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0150","person0150@example.com","","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409444","ORL","ORL","Surname0151, Given0151","City0042","03/10/26","6842","57039","34861","Win","","","","Credit Decline","Canvass","0.0000","(555)555-0151","person0151@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"329660","STPET","STPET","Surname0152, Given0152","City0045","03/10/26","24500","57040","34894","Win","","","","Paid In Full","Google PPC Windows","0.0000","(555)555-0152","person0152@example.com","","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409857","STPET","STPET","Surname0153, Given0153","City0071","03/10/26","7500","57041","34895","Win","","","","Paid In Full","Canvass","0.0000","(555)555-0153","person0153@example.com","05/19/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX.","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"399208","FTLAU","FTLAU","Surname0154, Given0154","City0072","03/10/26","87996","57042","34849","Win","","","","Cancelled","Canvass","0.0000","(555)555-0154","person0154@example.com","03/11/2026 - Xxxxx, Xxxxx - Xxx xxxxxxxx
XXX xxxxxxxx
Xxxxxx Xxxxx***X/X xxxx Xxxxxx***

Xxxxxx xx Xxxxxx

","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"349086","FTMYR","FTMYR","Surname0155, Given0155","City0000","03/10/26","44874","57043","34851","Win","","","","Cancelled","The Fort Myers Home Show","0.0000","(555)555-0155","person0155@example.com","","Medallion Bank","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"407050","LAKE","LAKE","Surname0156, Given0156","City0073","03/11/26","17000","57045","34865","Win","","","","Paid In Full","Porch101","0.0000","(555)555-0156","person0156@example.com","04/13/2026 - Xxxxx, Xxxxxxxx - XXX xxxxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409930","STPET","STPET","Surname0157, Given0157","City0033","03/11/26","12963","57046","NEW","Win","","","","Cancelled","Modernize","0.0000","(555)555-0157","person0157@example.com","","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"82946","FTMYR","FTMYR","Surname0158, Given0158","City0016","03/11/26","20845","57047","34853","Win","","","","Cancelled","Canvass","0.0000","(555)555-0158","person0158@example.com","","Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409884","ORL","ORL","Surname0159, Given0159","City0074","03/11/26","20000","57048","34868","Win","","","","Paid In Full","Canvass","700","(555)555-0159","person0159@example.com","","YGrene","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"410004","STPET","STPET","Surname0160, Given0160","City0043","03/11/26","9987","57049","34896","Win","","","","Paid In Full","Customer Referral","-3","(555)555-0160","person0160@example.com","04/08/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX
**XX XXXX XXX-Xxxxxxx Xxxxxxxxx xxx 04/14/26**","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409259","FTMYR","FTMYR","Surname0161, Given0161","City0014","03/11/26","34140","57050","34852","Win","","","","Paid In Full","Customer Referral","0.0000","(555)555-0161","person0161@example.com","03/24/2026 - Xxxxx, Xxxxxxx - Xxxxxxx XXX xxx xx xxxxxx","Cash","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
"409975","SAR","SAR","Surname0162, Given0162","City0036","03/11/26","49572","57052","34928","SGD","","","","Paid In Full","Canvass","0.0000","(555)555-0162","person0162@example.com","04/14/2026 - Xxxxxx, Xxxxxxx - XXX Xxxxxxxx xxxxxxxx xxx xxxxxxxx xx XX","Service Finance","","","Dana Whitfield","3/1/2026","3/31/2026","All","8/7/2026 3:00:10 PM","True"
