"Category","lastname","FirstName","id","Phone","Address1","city","state","Zip","CSZ","Email","entrydate","productid","lastresult","clq_id","cqd_id","dsp_id","src_id","sds_id","brn_id","PromoterName","SourceSubDescr","lr","dspdescr","NumDials","NumSuperseded","LastCallDescr","GSA","NetAmount","ApptDate","JobStatus","FullName","SDate","EDate","xsrc_id","xbrn_id","xSourceSubDescr","xPromoter","CurrentDateTime","UseColor","xGrade"
"Killed","Surname0065","Given0065","388973","(555)555-0065","165 Sample St","Boca Raton","FL","33486","Boca Raton, FL  33486","person0065@example.com","1/1/2026","","NA","0","0","Set","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Set-Appointment Date Set","13","0","No Answer","0.0000","0.0000","1/7/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0066","Given0066","389082","(555)555-0066","166 Sample St","Port Saint Lucie","FL","34986","Port Saint Lucie, FL  34986","person0066@example.com","1/1/2026","Win","HU","0","0","NoHome","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","HU","NoHome-No-Show","5","0","Hung Up","0.0000","0.0000","1/3/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0067","Given0067","389028","(555)555-0067","167 Sample St","Port Saint Lucie","FL","34952","Port Saint Lucie, FL  34952","person0067@example.com","1/1/2026","","NI","0","0","Set","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","NI","Set-Appointment Date Set","23","0","No Interest Now","0.0000","0.0000","1/5/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Asked DNC","Surname0068","Given0068","389134","(555)555-0068","168 Sample St","Lake Worth","FL","33467","Lake Worth, FL  33467","person0068@example.com","1/1/2026","","DNC","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","DNC","Data-Data Only - No Appt","8","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0069","Given0069","380238","(555)555-0069","169 Sample St","Boynton Beach","FL","33437","Boynton Beach, FL  33437","person0069@example.com","1/1/2026","","","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Sale-Contract Signed","Surname0070","Given0070","389377","(555)555-0070","170 Sample St","Port St. Lucie","FL","34983","Port St. Lucie, FL  34983","person0070@example.com","1/2/2026","Win","AP","8","18","Sale","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","AP","Sale-Contract Signed","1","0","Appointment","23311","0.0000","1/3/2026 2:00:00 PM","Credit Decline","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"DNC-Do Not Call","Surname0071","Given0071","389401","(555)555-0071","171 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0071@example.com","1/2/2026","Win","HU","0","","DNC","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","HU","DNC-Do Not Call","5","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0072","Given0072","389409","(555)555-0072","","Boca Raton","FL","33433","Boca Raton, FL  33433","person0072@example.com","1/2/2026","","OpInt","0","0","Data","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","OpInt","Data-Data Only - No Appt","9","0","Op Intercept","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0073","Given0073","363617","(555)555-0073","173 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0073@example.com","1/2/2026","Win","NA","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","NA","Data-Data Only - No Appt","41","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0074","Given0074","389172","(555)555-0074","","Lake Worth","FL","33449","Lake Worth, FL  33449","person0074@example.com","1/2/2026","","NA","0","0","Data","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","13","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Superseded","Surname0075","Given0075","299926","(555)555-0075","","Fort Pierce","FL","34982","Fort Pierce, FL  34982","person0075@example.com","1/2/2026","","NA","0","","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","74","1","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0076","Given0076","389332","(555)555-0076","176 Sample St","Stuart","FL","34997","Stuart, FL  34997","person0076@example.com","1/2/2026","Win","AM","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","51","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Sale-Contract Signed","Surname0077","Given0077","265810","(555)555-0077","177 Sample St","Palm Beach Gardens","FL","33410","Palm Beach Gardens, FL  33410","person0077@example.com","1/2/2026","Win","NA","8","44","Sale","Internet","BOCA","BOCA","Internet, Socius Marketing","Google PPC Windows","NA","Sale-Contract Signed","3","0","No Answer","29700","8689","1/5/2026 6:00:00 PM","Paid In Full","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0078","Given0078","167677","(555)555-0078","178 Sample St","Jupiter","FL","33469","Jupiter, FL  33469","person0078@example.com","1/2/2026","Win","NI","0","0","OPPFDN","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NI","OPPFDN-Full Demo No Sale","16","0","No Interest Now","0.0000","0.0000","1/5/2026 6:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0079","Given0079","299687","(555)555-0079","179 Sample St","Fort Pierce","FL","34953","Fort Pierce, FL  34953","person0079@example.com","1/2/2026","Win","AM","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","46","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0080","Given0080","134962","(555)555-0080","180 Sample St","Fort Lauderdale","FL","33327","Fort Lauderdale, FL  33327","person0080@example.com","1/2/2026","Win","OpInt","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","OpInt","Data-Data Only - No Appt","3","0","Op Intercept","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Superseded","Surname0081","Given0081","389277","(555)555-0081","181 Sample St","Jupiter","FL","33458","Jupiter, FL  33458","","1/2/2026","Win","NI","0","","OPPFDN","Internet","BOCA","BOCA","Internet, Googgle PPC Windows","Google PPC Windows","NI","OPPFDN-Full Demo No Sale","10","1","No Interest Now","0.0000","0.0000","1/3/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Superseded","Surname0082","Given0082","389376","(555)555-0082","182 Sample St","Boynton Beach","FL","33472","Boynton Beach, FL  33472","person0082@example.com","1/2/2026","Win","AM","0","","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","69","1","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0083","Given0083","389341","(555)555-0083","183 Sample St","Port St. Lucie","FL","34952","Port St. Lucie, FL  34952","person0083@example.com","1/2/2026","Win","NI","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","NI","Data-Data Only - No Appt","1","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0084","Given0084","180823","(555)555-0084","184 Sample St","Stuart","","34996","Stuart,     34996","person0084@example.com","1/3/2026","","NA","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","2","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0085","Given0085","389477","(555)555-0085","185 Sample St","Port St. Lucie","FL","34983","Port St. Lucie, FL  34983","person0085@example.com","1/3/2026","Win","AM","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","51","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Set-Appointment Date Set","Surname0086","Given0086","389445","(555)555-0086","186 Sample St","Jupiter","FL","33458","Jupiter, FL  33458","person0086@example.com","1/3/2026","Win","NA","0","","Set","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Set-Appointment Date Set","111","0","No Answer","0.0000","0.0000","1/7/2026 6:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0087","Given0087","389507","(555)555-0087","187 Sample St","Port St. Lucie","FL","34953","Port St. Lucie, FL  34953","person0087@example.com","1/3/2026","Win","NA","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","NA","Data-Data Only - No Appt","42","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0088","Given0088","389588","(555)555-0088","","Port Saint Lucie","FL","34952","Port Saint Lucie, FL  34952","person0088@example.com","1/3/2026","Win","AM","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","42","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0089","Given0089","343775","(555)555-0089","189 Sample St","Boca Raton","FL","33496","Boca Raton, FL  33496","person0089@example.com","1/3/2026","Win","NI","0","0","CXL","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NI","CXL-Cancelled Appointment","4","0","No Interest Now","0.0000","0.0000","1/6/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0090","Given0090","121822","(555)555-0090","190 Sample St","Delray Beach","FL","33446","Delray Beach, FL  33446","person0090@example.com","1/3/2026","","NA","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","43","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0091","Given0091","389463","(555)555-0091","191 Sample St","Port Saint Lucie","FL","34986","Port Saint Lucie, FL  34986","person0091@example.com","1/3/2026","","HU","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","HU","Data-Data Only - No Appt","9","0","Hung Up","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0092","Given0092","389466","(555)555-0092","192 Sample St","Lake Worth","FL","33463","Lake Worth, FL  33463","person0092@example.com","1/3/2026","","NI","0","0","Data","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","NI","Data-Data Only - No Appt","5","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Sale-Contract Signed","Surname0093","Given0093","389553","(555)555-0093","193 Sample St","West Palm Beach","FL","33415","West Palm Beach, FL  33415","person0093@example.com","1/3/2026","Win","NI","8","17","Sale","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NI","Sale-Contract Signed","6","0","No Interest Now","10000","0.0000","1/8/2026 2:00:00 PM","Cancelled","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"DNC-Do Not Call","Surname0094","Given0094","389489","(555)555-0094","194 Sample St","Palm Beach Gardens","FL","33418","Palm Beach Gardens, FL  33418","","1/3/2026","SGD","Verif","0","","DNC","Magazine","BOCA","BOCA","Magazine, Best Picks","Best Pick","Verif","DNC-Do Not Call","27","0","Verified","0.0000","0.0000","1/14/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0095","Given0095","389680","(555)555-0095","195 Sample St","Lake Worth","FL","33463","Lake Worth , FL  33463","","1/4/2026","Win","NA","0","0","OPPFDN","CustRef","BOCA","BOCA",", Referral","Customer Referral","NA","OPPFDN-Full Demo No Sale","27","0","No Answer","0.0000","0.0000","1/7/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0096","Given0096","389650","(555)555-0096","","","nu","33488",", nu  33488","person0096@example.com","1/4/2026","","AM","0","0","Data","Website","BOCA","BOCA","Internet, Socius Marketing","Billboard","AM","Data-Data Only - No Appt","43","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Asked DNC","Surname0097","Given0097","389679","(555)555-0097","197 Sample St","Jensen Beach","FL","34957","Jensen Beach, FL  34957","person0097@example.com","1/4/2026","Win","DNC","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","DNC","Data-Data Only - No Appt","2","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"DNC-Do Not Call","Surname0098","Given0098","249374","(555)555-0098","198 Sample St","BOYNTON BEACH","FL","33437","BOYNTON BEACH, FL  33437","person0098@example.com","1/4/2026","","NA","0","","DNC","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","DNC-Do Not Call","54","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0099","Given0099","389738","(555)555-0099","199 Sample St","West Palm Beach","FL","33404","West Palm Beach, FL  33404","person0099@example.com","1/4/2026","","NI","0","0","CXL","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NI","CXL-Cancelled Appointment","1","0","No Interest Now","0.0000","0.0000","1/10/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0100","Given0100","389604","(555)555-0100","200 Sample St","Boynton Beach","FL","33436","Boynton Beach, FL  33436","person0100@example.com","1/4/2026","","NI","0","0","Data","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","NI","Data-Data Only - No Appt","6","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0101","Given0101","389745","(555)555-0101","201 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0101@example.com","1/4/2026","Win","CONF","0","0","No Demo","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","CONF","No Demo-No Demo","3","0","Confirmed","0.0000","0.0000","1/7/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0102","Given0102","322564","(555)555-0102","202 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0102@example.com","1/4/2026","","","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","","Data-Data Only - No Appt","0","0","","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0103","Given0103","389703","(555)555-0103","203 Sample St","Fort Pierce","FL","34982","Fort Pierce, FL  34982","person0103@example.com","1/4/2026","Win","CONF","0","0","OPPFDN","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","CONF","OPPFDN-Full Demo No Sale","1","0","Confirmed","0.0000","0.0000","1/9/2026 6:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0104","Given0104","389709","(555)555-0104","204 Sample St","Port Saint Lucie","FL","34986","Port Saint Lucie, FL  34986","person0104@example.com","1/4/2026","","HU","0","0","Set","Internet","","BOCA","Internet, Lead Gurus","Lead Gurus","HU","Set-Appointment Date Set","13","0","Hung Up","0.0000","0.0000","1/9/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Data-Data Only - No Appt","Surname0105","Given0105","172167","(555)555-0105","205 Sample St","Boynton Beach","FL","33473","Boynton Beach, FL  33473","person0105@example.com","1/5/2026","Win","AM","0","","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","80","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Sale-Contract Signed","Surname0106","Given0106","249071","(555)555-0106","206 Sample St","Palm Beach Gardens","FL","33410","Palm Beach Gardens, FL  33410","person0106@example.com","1/5/2026","SGD","CONF","8","44","Sale","Internet","BOCA","BOCA","Internet, Googgle PPC Windows","Google PPC Windows","CONF","Sale-Contract Signed","1","0","Confirmed","34651","32730","1/6/2026 2:00:00 PM","Paid In Full","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0107","Given0107","389780","(555)555-0107","207 Sample St","Port St. Lucie","FL","34953","Port St. Lucie, FL  34953","person0107@example.com","1/5/2026","Win","NA","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","NA","Data-Data Only - No Appt","55","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Superseded","Surname0108","Given0108","387987","(555)555-0108","208 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0108@example.com","1/5/2026","","NA","0","","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","100","1","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0109","Given0109","333060","(555)555-0109","209 Sample St","Loxahatchee","FL","33470","Loxahatchee, FL  33470","person0109@example.com","1/5/2026","Win","CB","0","0","CXL","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","CB","CXL-Cancelled Appointment","3","0","CallBack Set","0.0000","0.0000","1/7/2026 6:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0110","Given0110","364804","(555)555-0110","210 Sample St","Boca Raton","FL","33434","Boca Raton, FL  33434","person0110@example.com","1/5/2026","Win","NI","0","0","CXL","Magazine","BOCA","BOCA","Magazine, Best Picks","Best Pick","NI","CXL-Cancelled Appointment","4","0","No Interest Now","0.0000","0.0000","1/20/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0111","Given0111","389889","(555)555-0111","211 Sample St","Delray Beach","FL","33483","Delray Beach, FL  33483","person0111@example.com","1/5/2026","Win","NA","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","NA","Data-Data Only - No Appt","48","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0112","Given0112","389872","(555)555-0112","212 Sample St","Brandon","FL","33408","Brandon, FL  33408","person0112@example.com","1/5/2026","Win","NA","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","NA","Data-Data Only - No Appt","47","0","No Answer","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Asked DNC","Surname0113","Given0113","388587","(555)555-0113","213 Sample St","Palm Beach Gardens","FL","33418","Palm Beach Gardens, FL  33418","person0113@example.com","1/5/2026","Win","DNC","0","0","CXL","Website","BOCA","BOCA","Internet, Socius Marketing","Google","DNC","CXL-Cancelled Appointment","21","0","Asked DNC","0.0000","0.0000","1/10/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0114","Given0114","390031","(555)555-0114","214 Sample St","Port Saint Lucie","FL","34953","Port Saint Lucie, FL  34953","person0114@example.com","1/5/2026","Win","NI","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","NI","Data-Data Only - No Appt","29","0","No Interest Now","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0115","Given0115","389720","(555)555-0115","215 Sample St","Sebring","FL","33870","Sebring, FL  33870","person0115@example.com","1/5/2026","","RMH","0","0","DNC","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","RMH","DNC-Do Not Call","4","0","Renter/Mobile Home","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0116","Given0116","116815","(555)555-0116","216 Sample St","West Palm Beach","FL","33406","West Palm Beach, FL  33406","person0116@example.com","1/5/2026","Win","DOH","0","0","OPPFDN","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","DOH","OPPFDN-Full Demo No Sale","8","0","Dropped on Hold","0.0000","0.0000","1/11/2026 2:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"No Interest Now","Surname0117","Given0117","389277","(555)555-0117","217 Sample St","Jupiter","FL","33458","Jupiter, FL  33458","","1/5/2026","Win","NI","0","0","OPPFDN","Internet","BOCA","BOCA","Internet, Googgle PPC Windows","Google PPC Windows","NI","OPPFDN-Full Demo No Sale","8","0","No Interest Now","0.0000","0.0000","1/7/2026 10:00:00 AM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0118","Given0118","389776","(555)555-0118","218 Sample St","Port St. Lucie","FL","34952","Port St. Lucie, FL  34952","person0118@example.com","1/5/2026","Win","OpInt","0","0","Data","Internet","BOCA","BOCA","Internet, MyHomePros","MyHomePros","OpInt","Data-Data Only - No Appt","4","0","Op Intercept","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0119","Given0119","389797","(555)555-0119","219 Sample St","Stuart","FL","34997","Stuart, FL  34997","person0119@example.com","1/5/2026","","AM","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","AM","Data-Data Only - No Appt","50","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0120","Given0120","389873","(555)555-0120","220 Sample St","Hollywood","FL","33433","Hollywood, FL  33433","person0120@example.com","1/5/2026","Win","CONF","0","0","CXL","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","CONF","CXL-Cancelled Appointment","1","0","Confirmed","0.0000","0.0000","1/8/2026 6:00:00 PM","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Asked DNC","Surname0121","Given0121","389822","(555)555-0121","","","","33411",",     33411","person0121@example.com","1/5/2026","","DNC","0","0","Data","Website","","BOCA","Internet, Socius Marketing","Mail","DNC","Data-Data Only - No Appt","3","0","Asked DNC","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Sale-Contract Signed","Surname0122","Given0122","389740","(555)555-0122","222 Sample St","Port Saint Lucie","FL","34983","Port Saint Lucie, FL  34983","person0122@example.com","1/5/2026","Win","HU","8","44","Sale","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","HU","Sale-Contract Signed","6","0","Hung Up","23893","23893","1/9/2026 10:00:00 AM","Paid In Full","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0123","Given0123","390154","(555)555-0123","223 Sample St","Port St. Lucie","FL","34984","Port St. Lucie, FL  34984","person0123@example.com","1/6/2026","Win","AM","0","0","Data","Internet","","BOCA","Internet, MyHomePros","MyHomePros","AM","Data-Data Only - No Appt","49","0","Answering Machine","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
"Killed","Surname0124","Given0124","390367","(555)555-0124","224 Sample St","Lake Worth","FL","33467","Lake Worth, FL  33467","person0124@example.com","1/6/2026","Win","CB","0","0","Data","Internet","BOCA","BOCA","Internet, Lead Gurus","Lead Gurus","CB","Data-Data Only - No Appt","13","0","CallBack Set","0.0000","0.0000","","","Dana Whitfield","1/1/2026","1/31/2026","ALL","ALL","ALL","ALL","8/7/2026 3:00:49 PM","True","ALL"
